movie_title,imdb_id,movie_budget,movie_revenue,movie_release,join_title,book_publisher,book_pages,book_rating,book_ratings_count,join_author,imdb_rating,imdb_total_votes
Hoop Dreams,tt0110057,1552000.0,17361583.245714284,1994.0,hoop dreams,,0,0.0,0,,8.3,29201.0
Heavenly Creatures,tt0110005,11085714.285714285,6760367.885714285,1994.0,heavenly creatures,,0,0.0,0,,7.2,70113.0
Houseguest,tt0110066,22630325.581395347,56738010.88510299,1995.0,houseguest,,0,0.0,0,,5.9,7849.0
Immortal Beloved,tt0110116,266.0571428571428,0.0,1994.0,immortal beloved,,0,0.0,0,,7.4,27260.0
Heavyweights,tt0110006,0.0,38124936.64542192,1995.0,heavyweights,,0,0.0,0,,6.6,32634.0
The Hunted,tt0113360,0.0,0.0,1995.0,the hunted,,0,0.0,0,,5.9,6084.0
I.Q.,tt0110099,55428571.428571425,0.0,1994.0,i.q.,,0,0.0,0,,6.2,27357.0
Interview with the Vampire,tt0110148,133028571.42857142,495896388.0228571,1994.0,interview with the vampire,,0,0.0,0,,7.5,370216.0
Jefferson in Paris,tt0113463,30173767.441860463,5332135.760797341,1995.0,jefferson in paris,,0,0.0,0,,5.7,3317.0
The Jerky Boys,tt0110189,0.0,0.0,1995.0,the jerky boys,,0,0.0,0,,4.8,3020.0
Junior,tt0110216,133028571.42857142,82034285.71428572,1994.0,junior,,0,0.0,0,,4.8,76736.0
Just Cause,tt0113501,0.0,0.0,1995.0,just cause,,0,0.0,0,,6.4,32132.0
A Kid in King Arthur's Court,tt0113538,0.0,0.0,1995.0,a kid in king arthur's court,,0,0.0,0,,4.8,7241.0
Kiss of Death,tt0113552,86210764.11960132,0.0,1995.0,kiss of death,,0,0.0,0,,6.0,20972.0
Star Wars,tt0076759,60784463.37308347,4284741068.732129,1977.0,star wars,,0,0.0,0,,8.6,1538324.0
Little Women,tt0110367,39908571.428571425,0.0,1994.0,little women,,0,0.0,0,,7.3,67220.0
A Little Princess,tt0113670,36639574.75083056,0.0,1995.0,a little princess,,0,0.0,0,,7.6,38522.0
Ladybird Ladybird,tt0110296,0.0,0.0,1994.0,ladybird ladybird,,0,0.0,0,,7.4,4058.0
L'Enfer,tt0109731,22171428.57142857,0.0,1994.0,l'enfer,,0,0.0,0,,7.0,7035.0
Like Water for Chocolate,tt0103994,4690788.141720896,50814060.18961677,1992.0,like water for chocolate,,0,0.0,0,,7.1,20122.0
Legends of the Fall,tt0110322,66514285.71428571,356159352.0228571,1994.0,legends of the fall,,0,0.0,0,,7.5,195466.0
Major Payne,tt0110443,0.0,0.0,1995.0,major payne,,0,0.0,0,,6.3,42088.0
Little Odessa,tt0110365,0.0,0.0,1994.0,little odessa,,0,0.0,0,,6.7,9734.0
Mi Vida Loca,tt0107566,0.0,0.0,1994.0,mi vida loca,,0,0.0,0,,6.5,2591.0
Love Affair,tt0110391,133028571.42857142,0.0,1994.0,love affair,,0,0.0,0,,6.0,5330.0
Losing Isaiah,tt0113691,36639574.75083056,16388161.926166112,1995.0,losing isaiah,,0,0.0,0,,6.4,6809.0
The Madness of King George,tt0110428,0.0,0.0,1994.0,the madness of king george,,0,0.0,0,,7.2,19739.0
Mary Shelley's Frankenstein,tt0109836,99771428.57142857,248333959.13142857,1994.0,mary shelley's frankenstein,,0,0.0,0,,6.3,62034.0
Man of the House,tt0113755,0.0,0.0,1995.0,man of the house,,0,0.0,0,,5.3,11027.0
Mixed Nuts,tt0110538,33257142.857142854,0.0,1994.0,mixed nuts,,0,0.0,0,,5.4,14402.0
Milk Money,tt0110516,0.0,40213785.53142857,1994.0,milk money,,0,0.0,0,,5.7,13706.0
Miracle on 34th Street,tt0110527,0.0,102574748.52571428,1994.0,miracle on 34th street,,0,0.0,0,,6.6,47756.0
Miami Rhapsody,tt0113808,12.931614617940198,10.776345514950165,1995.0,miami rhapsody,,0,0.0,0,,5.4,3686.0
My Family,tt0113896,11853980.066445181,0.0,1995.0,my family,,0,0.0,0,,7.3,4778.0
Murder in the First,tt0113870,0.0,37462762.54256478,1995.0,murder in the first,,0,0.0,0,,7.3,32327.0
Nobody's Fool,tt0110684,0.0,0.0,1994.0,nobody's fool,,0,0.0,0,,7.3,24165.0
Nell,tt0110638,68731428.57142857,236533262.8342857,1994.0,nell,,0,0.0,0,,6.5,32158.0
New Jersey Drive,tt0113967,0.0,0.0,1995.0,new jersey drive,,0,0.0,0,,6.6,3652.0
New York Cop,tt0117169,0.0,0.0,1993.0,new york cop,,0,0.0,0,,4.4,285.0
Beyond Bedlam,tt0106402,10642285.714285715,0.0,1994.0,beyond bedlam,,0,0.0,0,,3.2,573.0
Nemesis 2 - Nebula,tt0113948,0.0,0.0,1995.0,nemesis 2 - nebula,,0,0.0,0,,3.8,2186.0
Nina Takes a Lover,tt0110671,0.0,0.0,1995.0,nina takes a lover,,0,0.0,0,,5.4,764.0
Natural Born Killers,tt0110632,75382857.14285713,111484075.4742857,1994.0,natural born killers,,0,0.0,0,,7.2,263959.0
Only You,tt0110737,0.0,0.0,1994.0,only you,,0,0.0,0,,6.5,28552.0
Once Were Warriors,tt0110729,0.0,4880210.7885714285,1994.0,once were warriors,,0,0.0,0,,7.9,38725.0
Poison Ivy II: Lily,tt0114151,0.0,0.0,1996.0,poison ivy ii: lily,,0,0.0,0,,4.4,6684.0
Outbreak,tt0114069,107763455.14950165,409198443.57528234,1995.0,outbreak,,0,0.0,0,,6.6,143932.0
Leon: The Professional,tt0110413,35474285.71428572,100403256.64,1994.0,leon: the professional,,0,0.0,0,,8.5,1325712.0
The Perez Family,tt0114113,23707960.132890362,6105502.351946844,1995.0,the perez family,,0,0.0,0,,6.0,2560.0
A Pyromaniac's Love Story,tt0114210,0.0,0.0,1995.0,a pyromaniac's love story,,0,0.0,0,,5.3,1186.0
Pulp Fiction,tt0110912,17737142.85714286,474310626.60571426,1994.0,pulp fiction,,0,0.0,0,,8.8,2380851.0
Panther,tt0114084,0.0,14730240.566112956,1995.0,panther,,0,0.0,0,,6.4,2810.0
Pushing Hands,tt0105652,938157.6283441791,357255.11566160514,1992.0,pushing hands,,0,0.0,0,,7.2,5201.0
Priest,tt0110889,0.0,9260854.948571429,1994.0,priest,,0,0.0,0,,7.1,11587.0
Quiz Show,tt0110932,0.0,0.0,1994.0,quiz show,,0,0.0,0,,7.5,76612.0
Picture Bride,tt0114129,0.0,0.0,1995.0,picture bride,,0,0.0,0,,6.6,1217.0
Queen Margot,tt0110963,0.0,0.0,1994.0,queen margot,,0,0.0,0,,7.4,20005.0
The Quick and the Dead,tt0114214,68968611.29568106,39985543.82245847,1995.0,the quick and the dead,,0,0.0,0,,6.5,110601.0
Roommates,tt0114296,47415920.265780725,26725336.87707641,1995.0,roommates,,0,0.0,0,,6.4,2133.0
Prêt-à-Porter,tt0110907,33257142.857142854,25055162.08,1994.0,prêt-à-porter,,0,0.0,0,,5.2,16509.0
Three Colors: Red,tt0111495,0.0,0.0,1994.0,three colors: red,,0,0.0,0,,8.1,115360.0
Three Colors: Blue,tt0108394,0.0,0.0,1993.0,three colors: blue,,0,0.0,0,,7.8,117045.0
Three Colors: White,tt0111507,0.0,0.0,1994.0,three colors: white,,0,0.0,0,,7.6,84258.0
"Red Firecracker, Green Firecracker",tt0110769,0.0,0.0,1994.0,"red firecracker, green firecracker",,0,0.0,0,,6.8,520.0
Rent-a-Kid,tt0114268,0.0,0.0,1995.0,rent-a-kid,,0,0.0,0,,5.5,2293.0
Relative Fear,tt0110965,0.0,0.0,1995.0,relative fear,,0,0.0,0,,5.5,403.0
Stuart Saves His Family,tt0114571,0.0,0.0,1995.0,stuart saves his family,,0,0.0,0,,5.3,3095.0
The Swan Princess,tt0111333,77600000.0,21665161.737142857,1994.0,the swan princess,,0,0.0,0,,6.4,28645.0
The Secret of Roan Inish,tt0111112,0.0,0.0,1994.0,the secret of roan inish,,0,0.0,0,,7.4,10515.0
The Specialist,tt0111255,99771428.57142857,377718181.80571425,1994.0,the specialist,,0,0.0,0,,5.6,72586.0
Stargate,tt0111282,121942857.14285713,435817700.89142853,1994.0,stargate,,0,0.0,0,,7.0,215736.0
The Santa Clause,tt0111070,48777142.85714286,420887671.52,1994.0,the santa clause,,0,0.0,0,,6.6,142095.0
The Shawshank Redemption,tt0111161,55428571.428571425,62837085.55428571,1994.0,the shawshank redemption,,0,0.0,0,,9.3,3116179.0
Shallow Grave,tt0111149,0.0,0.0,1994.0,shallow grave,,0,0.0,0,,7.2,69829.0
Suture,tt0108260,0.0,233463.18655462182,1993.0,suture,,0,0.0,0,,6.5,2239.0
Strawberry and Chocolate,tt0106966,0.0,0.0,1993.0,strawberry and chocolate,,0,0.0,0,,7.4,6270.0
Swimming with Sharks,tt0114594,0.0,0.0,1994.0,swimming with sharks,,0,0.0,0,,7.0,25713.0
The Sum of Us,tt0111309,70.94857142857143,0.0,1994.0,the sum of us,,0,0.0,0,,7.3,6136.0
Senior Trip,tt0113936,0.0,0.0,1995.0,senior trip,,0,0.0,0,,5.6,6679.0
To Live,tt0110081,0.0,0.0,1994.0,to live,,0,0.0,0,,8.3,21883.0
Tank Girl,tt0114614,53881727.574750826,8760080.492757475,1995.0,tank girl,,0,0.0,0,,5.4,37084.0
Tales from the Crypt: Demon Knight,tt0114608,0.0,0.0,1995.0,tales from the crypt: demon knight,,0,0.0,0,,6.7,28110.0
Star Trek: Generations,tt0111280,84251428.57142857,266057142.85714284,1994.0,star trek: generations,,0,0.0,0,,6.6,90187.0
Tales from the Hood,tt0114609,12931614.617940199,25863229.235880397,1995.0,tales from the hood,,0,0.0,0,,6.6,10814.0
Tom & Viv,tt0111454,0.0,0.0,1994.0,tom & viv,,0,0.0,0,,6.2,1967.0
Village of the Damned,tt0114852,0.0,0.0,1995.0,village of the damned,,0,0.0,0,,5.7,36300.0
Tommy Boy,tt0114694,0.0,70366676.17052491,1995.0,tommy boy,,0,0.0,0,,7.1,103318.0
Vanya on 42nd Street,tt0111590,0.0,0.0,1994.0,vanya on 42nd street,,0,0.0,0,,7.3,5558.0
The Underneath,tt0114788,14009249.169435214,0.0,1995.0,the underneath,,0,0.0,0,,6.1,4063.0
The Walking Dead,tt0114888,0.0,0.0,1995.0,the walking dead,,0,0.0,0,,4.9,931.0
What's Eating Gilbert Grape,tt0108550,24986330.532212883,22789271.131092433,1993.0,what's eating gilbert grape,,0,0.0,0,,7.7,265544.0
Virtuosity,tt0114857,64658073.08970099,51829911.388704315,1995.0,virtuosity,,0,0.0,0,,5.5,34274.0
While You Were Sleeping,tt0114924,36639574.75083056,392381861.56736207,1995.0,while you were sleeping,,0,0.0,0,,6.8,122678.0
The War,tt0111667,0.0,0.0,1994.0,the war,,0,0.0,0,,6.8,14189.0
Double Happiness,tt0109655,0.0,1683682.7657142857,1994.0,double happiness,,0,0.0,0,,7.1,1293.0
Muriel's Wedding,tt0110598,6651428.571428571,33522399.61142857,1994.0,muriel's wedding,,0,0.0,0,,7.3,44482.0
The Baby-Sitters Club,tt0112435,0.0,0.0,1995.0,the baby-sitters club,,0,0.0,0,,5.7,6926.0
Ace Ventura: Pet Detective,tt0109040,33257142.857142854,237716283.70285714,1994.0,ace ventura: pet detective,,0,0.0,0,,6.9,345964.0
"The Adventures of Priscilla, Queen of the Desert",tt0109045,0.0,24877828.34285714,1994.0,"the adventures of priscilla, queen of the desert",,0,0.0,0,,7.5,60154.0
Backbeat,tt0106339,0.0,0.0,1994.0,backbeat,,0,0.0,0,,6.7,6900.0
Bitter Moon,tt0104779,11726970.35430224,4369011.802169196,1992.0,bitter moon,,0,0.0,0,,7.2,45367.0
Bullets Over Broadway,tt0109348,0.0,0.0,1994.0,bullets over broadway,,0,0.0,0,,7.4,43750.0
Clear and Present Danger,tt0109444,137462857.14285713,478653909.69142854,1994.0,clear and present danger,,0,0.0,0,,6.9,114325.0
The Client,tt0109446,99771428.57142857,260769724.95999998,1994.0,the client,,0,0.0,0,,6.7,81651.0
"Corrina, Corrina",tt0109484,0.0,0.0,1994.0,"corrina, corrina",,0,0.0,0,,6.6,14936.0
Crooklyn,tt0109504,0.0,0.0,1994.0,crooklyn,,0,0.0,0,,7.0,12082.0
The Crow,tt0109506,33257142.857142854,208411428.57142857,1994.0,the crow,,0,0.0,0,,7.5,227272.0
Cobb,tt0109450,0.0,2233955.4514285713,1994.0,cobb,,0,0.0,0,,6.4,8465.0
The Flintstones,tt0109813,101988571.42857143,757445192.5942857,1994.0,the flintstones,,0,0.0,0,,5.0,90676.0
Forrest Gump,tt0109830,121942857.14285713,1503101798.9257143,1994.0,forrest gump,,0,0.0,0,,8.8,2433768.0
Four Weddings and a Funeral,tt0109831,13302857.142857142,564708130.3771428,1994.0,four weddings and a funeral,,0,0.0,0,,7.1,177345.0
Higher Learning,tt0113305,0.0,82526812.21304983,1995.0,higher learning,,0,0.0,0,,6.5,22665.0
I Like It Like That,tt0110091,0.0,3939907.1999999997,1994.0,i like it like that,,0,0.0,0,,6.7,2011.0
I Love Trouble,tt0110093,99771428.57142857,137345940.54857144,1994.0,i love trouble,,0,0.0,0,,5.4,13125.0
It Could Happen to You,tt0110167,0.0,0.0,1994.0,it could happen to you,,0,0.0,0,,6.4,47511.0
The Jungle Book,tt0110213,0.0,0.0,1994.0,the jungle book,,0,0.0,0,,6.1,19870.0
"The Wonderful, Horrible Life of Leni Riefenstahl",tt0107472,0.0,1021502.5222408962,1993.0,"the wonderful, horrible life of leni riefenstahl",,0,0.0,0,,8.0,3145.0
The Lion King,tt0110357,99771428.57142857,1747644623.36,1994.0,the lion king,,0,0.0,0,,8.5,1229071.0
Little Buddha,tt0107426,79501960.78431372,11035187.893221287,1993.0,little buddha,,0,0.0,0,,6.2,18928.0
New Nightmare,tt0111686,31040000.0,40108515.58857143,1994.0,new nightmare,,0,0.0,0,,6.4,68616.0
The Mask,tt0110475,50994285.71428572,779510639.52,1994.0,the mask,,0,0.0,0,,7.0,458157.0
Maverick,tt0110478,0.0,0.0,1994.0,maverick,,0,0.0,0,,7.0,124506.0
Mrs. Parker and the Vicious Circle,tt0110588,0.0,0.0,1994.0,mrs. parker and the vicious circle,,0,0.0,0,,6.4,5051.0
The Naked Gun 33⅓: The Final Insult,tt0110622,66514285.71428571,113368274.42285714,1994.0,the naked gun 33⅓: the final insult,,0,0.0,0,,6.5,124700.0
The Paper,tt0110771,13302857.142857142,0.0,1994.0,the paper,,0,0.0,0,,6.7,17001.0
Reality Bites,tt0110950,25497142.85714286,44519896.0,1994.0,reality bites,,0,0.0,0,,6.6,56566.0
Red Rock West,tt0105226,18171876.750700276,4542969.187675069,1993.0,red rock west,,0,0.0,0,,7.0,27539.0
Ri¢hie Ri¢h,tt0110989,88685714.28571428,0.0,1994.0,ri¢hie ri¢h,,0,0.0,0,,5.4,77835.0
Safe Passage,tt0111054,0.0,0.0,1994.0,safe passage,,0,0.0,0,,6.3,1406.0
The River Wild,tt0110997,99771428.57142857,0.0,1994.0,the river wild,,0,0.0,0,,6.5,53293.0
Speed,tt0111257,66514285.71428571,776993601.4857143,1994.0,speed,,0,0.0,0,,7.3,415728.0
Speechless,tt0111256,0.0,0.0,1994.0,speechless,,0,0.0,0,,5.8,5636.0
Timecop,tt0111438,59862857.14285714,225364991.01714286,1994.0,timecop,,0,0.0,0,,5.9,68326.0
True Lies,tt0111503,254971428.57142857,840036431.2457143,1994.0,true lies,,0,0.0,0,,7.3,296550.0
When a Man Loves a Woman,tt0111693,0.0,110905829.09714286,1994.0,when a man loves a woman,,0,0.0,0,,6.6,24625.0
Wolf,tt0111742,0.0,0.0,1994.0,wolf,,0,0.0,0,,6.3,63510.0
Wyatt Earp,tt0111756,139680000.0,55543862.85714286,1994.0,wyatt earp,,0,0.0,0,,6.7,58412.0
Bad Company,tt0112443,0.0,0.0,1995.0,bad company,,0,0.0,0,,5.4,3568.0
A Man of No Importance,tt0110455,0.0,2112.9371428571426,1994.0,a man of no importance,,0,0.0,0,,6.7,1277.0
S.F.W.,tt0111048,0.0,0.0,1994.0,s.f.w.,,0,0.0,0,,5.7,5631.0
A Low Down Dirty Shame,tt0110399,22171428.57142857,65167189.62285714,1994.0,a low down dirty shame,,0,0.0,0,,5.9,8249.0
"Boys Life: Three Stories of Love, Lust, and Liberation",tt0112570,0.0,0.0,1994.0,"boys life: three stories of love, lust, and liberation",,0,0.0,0,,7.2,547.0
Colonel Chabert,tt0109454,0.0,0.0,1994.0,colonel chabert,,0,0.0,0,,6.9,2185.0
"Faster, Pussycat! Kill! Kill!",tt0059170,466641.94373401534,0.0,1965.0,"faster, pussycat! kill! kill!",,0,0.0,0,,6.6,17063.0
Jason's Lyric,tt0110186,15520000.0,46230800.845714286,1994.0,jason's lyric,,0,0.0,0,,6.6,4999.0
The Secret Adventures of Tom Thumb,tt0108069,0.0,0.0,1993.0,the secret adventures of tom thumb,,0,0.0,0,,7.2,1677.0
Street Fighter,tt0111301,77600000.0,220436149.41714284,1994.0,street fighter,,0,0.0,0,,4.1,78887.0
Coldblooded,tt0112702,0.0,0.0,1995.0,coldblooded,,0,0.0,0,,6.7,4266.0
Desert Winds,tt0112849,0.0,0.0,1997.0,desert winds,,0,0.0,0,,5.5,186.0
Fall Time,tt0113014,0.0,0.0,1995.0,fall time,,0,0.0,0,,5.4,2167.0
The Fear,tt0113043,0.0,0.0,1995.0,the fear,,0,0.0,0,,3.9,1696.0
Frank and Ollie,tt0113104,0.0,0.0,1995.0,frank and ollie,,0,0.0,0,,7.6,1164.0
Girl in the Cadillac,tt0113173,0.0,0.0,1995.0,girl in the cadillac,,0,0.0,0,,4.9,271.0
Homage,tt0113319,0.0,0.0,1995.0,homage,,0,0.0,0,,5.6,255.0
Mirage,tt0113827,0.0,0.0,1995.0,mirage,,0,0.0,0,,4.8,242.0
Open Season,tt0114047,0.0,0.0,1996.0,open season,,0,0.0,0,,5.3,269.0
Dos Crímenes,tt0112889,0.0,0.0,1995.0,dos crímenes,,0,0.0,0,,7.3,348.0
Brother Minister: The Assassination of Malcolm X,tt0109339,0.0,0.0,1995.0,brother minister: the assassination of malcolm x,,0,0.0,0,,7.4,108.0
Highlander: The Final Dimension,tt0110027,57645714.28571428,81590857.14285713,1994.0,highlander: the final dimension,,0,0.0,0,,4.5,22986.0
Federal Hill,tt0109785,0.0,0.0,1995.0,federal hill,,0,0.0,0,,6.3,509.0
In the Mouth of Madness,tt0113409,17737142.85714286,19835890.285714284,1994.0,in the mouth of madness,,0,0.0,0,,7.1,86638.0
8 Seconds,tt0109021,0.0,0.0,1994.0,8 seconds,,0,0.0,0,,6.6,6198.0
Above the Rim,tt0109035,0.0,0.0,1994.0,above the rim,,0,0.0,0,,6.6,17970.0
Addams Family Values,tt0106220,0.0,111118852.5197759,1993.0,addams family values,,0,0.0,0,,6.9,120955.0
Martin Lawrence: You So Crazy,tt0111804,0.0,0.0,1994.0,martin lawrence: you so crazy,,0,0.0,0,,6.6,1114.0
The Age of Innocence,tt0106226,77230476.19047618,73267735.02745098,1993.0,the age of innocence,,0,0.0,0,,7.2,72869.0
Airheads,tt0109068,0.0,0.0,1994.0,airheads,,0,0.0,0,,6.2,58963.0
The Air Up There,tt0109067,37868800.0,46585497.14285714,1994.0,the air up there,,0,0.0,0,,5.6,9812.0
Another Stakeout,tt0106292,0.0,0.0,1993.0,another stakeout,,0,0.0,0,,5.6,16071.0
Bad Girls,tt0109198,0.0,33790221.6,1994.0,bad girls,,0,0.0,0,,5.2,14138.0
Barcelona,tt0109219,7094857.142857143,0.0,1994.0,barcelona,,0,0.0,0,,7.0,6977.0
Being Human,tt0106379,88685714.28571428,0.0,1994.0,being human,,0,0.0,0,,5.3,4412.0
The Beverly Hillbillies,tt0106400,0.0,0.0,1993.0,the beverly hillbillies,,0,0.0,0,,5.1,20838.0
Beverly Hills Cop III,tt0109254,110857142.85714285,264303358.46857142,1994.0,beverly hills cop iii,,0,0.0,0,,5.5,98912.0
Black Beauty,tt0109279,0.0,0.0,1994.0,black beauty,,0,0.0,0,,6.6,11179.0
Blink,tt0109297,0.0,36956561.00571428,1994.0,blink,,0,0.0,0,,6.2,9613.0
Blown Away,tt0109303,0.0,66860164.434285715,1994.0,blown away,,0,0.0,0,,6.2,36135.0
Blue Chips,tt0109305,0.0,0.0,1994.0,blue chips,,0,0.0,0,,6.3,16043.0
Blue Sky,tt0109306,0.0,0.0,1994.0,blue sky,,0,0.0,0,,6.4,8799.0
Body Snatchers,tt0106452,29529299.719887953,974167.0547899159,1993.0,body snatchers,,0,0.0,0,,6.0,22642.0
Boxing Helena,tt0106471,0.0,4080469.9380392153,1993.0,boxing helena,,0,0.0,0,,4.8,13794.0
A Bronx Tale,tt0106489,49972661.06442577,39269193.96683473,1993.0,a bronx tale,,0,0.0,0,,7.8,178342.0
Cabin Boy,tt0109361,0.0,8120194.811428571,1994.0,cabin boy,,0,0.0,0,,5.3,9579.0
Calendar Girl,tt0106505,29529299.719887953,5838044.771428571,1993.0,calendar girl,,0,0.0,0,,5.2,2600.0
Carlito's Way,tt0106519,68144537.81512605,82945558.68638654,1993.0,carlito's way,,0,0.0,0,,7.9,243944.0
City Slickers II: The Legend of Curly's Gold,tt0109439,0.0,0.0,1994.0,city slickers ii: the legend of curly's gold,,0,0.0,0,,5.6,21515.0
Clean Slate,tt0109443,0.0,16308028.0,1994.0,clean slate,,0,0.0,0,,5.7,4343.0
Cliffhanger,tt0106582,159003921.56862745,579229050.7118207,1993.0,cliffhanger,,0,0.0,0,,6.5,146392.0
Coneheads,tt0106598,0.0,0.0,1993.0,coneheads,,0,0.0,0,,5.5,61117.0
Color of Night,tt0109456,88685714.28571428,43735470.85714286,1994.0,color of night,,0,0.0,0,,5.2,27139.0
Cops & Robbersons,tt0109480,0.0,0.0,1994.0,cops & robbersons,,0,0.0,0,,5.2,7866.0
The Cowboy Way,tt0109493,0.0,0.0,1994.0,the cowboy way,,0,0.0,0,,5.9,9655.0
Dangerous Game,tt0106660,0.0,0.0,1993.0,dangerous game,,0,0.0,0,,5.6,4579.0
Dave,tt0106673,0.0,143103529.41176468,1993.0,dave,,0,0.0,0,,6.9,59470.0
Dazed and Confused,tt0106677,15673243.69747899,18156064.946442574,1993.0,dazed and confused,,0,0.0,0,,7.6,212993.0
Demolition Man,tt0106697,129474621.84873948,361292726.57299715,1993.0,demolition man,,0,0.0,0,,6.7,205729.0
The Endless Summer 2,tt0109729,0.0,0.0,1994.0,the endless summer 2,,0,0.0,0,,7.6,2337.0
Even Cowgirls Get the Blues,tt0106834,17737142.85714286,0.0,1994.0,even cowgirls get the blues,,0,0.0,0,,4.3,8148.0
Fatal Instinct,tt0106873,0.0,0.0,1993.0,fatal instinct,,0,0.0,0,,5.7,8690.0
Farewell My Concubine,tt0106332,0.0,0.0,1993.0,farewell my concubine,,0,0.0,0,,8.1,36036.0
The Favor,tt0109783,0.0,0.0,1994.0,the favor,,0,0.0,0,,5.2,3447.0
Fearless,tt0106881,0.0,0.0,1993.0,fearless,,0,0.0,0,,7.0,25728.0
Fear of a Black Hat,tt0106880,0.0,0.0,1994.0,fear of a black hat,,0,0.0,0,,7.2,4822.0
With Honors,tt0111732,0.0,0.0,1994.0,with honors,,0,0.0,0,,6.7,17532.0
Flesh and Bone,tt0106926,0.0,21554112.76795518,1993.0,flesh and bone,,0,0.0,0,,6.3,6607.0
Widows' Peak,tt0111712,0.0,0.0,1994.0,widows' peak,,0,0.0,0,,6.7,2036.0
For Love or Money,tt0106941,68144537.81512605,25318580.5837535,1993.0,for love or money,,0,0.0,0,,6.2,16323.0
The Firm,tt0106918,95402352.94117646,613865002.150252,1993.0,the firm,,0,0.0,0,,6.9,158144.0
Free Willy,tt0106965,45429691.87675069,349124058.78151256,1993.0,free willy,,0,0.0,0,,6.1,87650.0
Fresh,tt0109842,0.0,0.0,1994.0,fresh,,0,0.0,0,,7.5,15834.0
The Fugitive,tt0106977,99945322.12885153,837895605.8801119,1993.0,the fugitive,,0,0.0,0,,7.8,339692.0
Geronimo: An American Legend,tt0107004,79501960.78431372,42330523.72661064,1993.0,geronimo: an american legend,,0,0.0,0,,6.6,14808.0
The Getaway,tt0109890,0.0,66.5142857142857,1994.0,the getaway,,0,0.0,0,,5.8,21021.0
Getting Even with Dad,tt0109891,66514285.71428571,0.0,1994.0,getting even with dad,,0,0.0,0,,4.9,9221.0
Go Fish,tt0109913,0.0,0.0,1994.0,go fish,,0,0.0,0,,5.7,2544.0
A Good Man in Africa,tt0109920,0.0,0.0,1994.0,a good man in africa,,0,0.0,0,,5.1,2803.0
Guilty as Sin,tt0107057,0.0,51985700.68414565,1993.0,guilty as sin,,0,0.0,0,,5.7,6228.0
Hard Target,tt0107076,40886722.68907563,168520708.3272829,1993.0,hard target,,0,0.0,0,,6.2,60120.0
Heaven & Earth,tt0107096,74958991.59663865,0.0,1993.0,heaven & earth,,0,0.0,0,,6.8,15834.0
Hot Shots! Part Deux,tt0107144,56787114.84593837,303817481.3697479,1993.0,hot shots! part deux,,0,0.0,0,,6.6,102506.0
Live Nude Girls,tt0113674,0.0,0.0,1995.0,live nude girls,,0,0.0,0,,5.2,2124.0
The Englishman Who Went Up a Hill But Came Down a Mountain,tt0112966,0.0,0.0,1995.0,the englishman who went up a hill but came down a mountain,,0,0.0,0,,6.6,19467.0
The House of the Spirits,tt0107151,56787114.84593837,0.0,1993.0,the house of the spirits,,0,0.0,0,,6.9,26174.0
House Party 3,tt0110064,0.0,0.0,1994.0,house party 3,,0,0.0,0,,4.7,5775.0
The Hudsucker Proxy,tt0110074,66514285.71428571,0.0,1994.0,the hudsucker proxy,,0,0.0,0,,7.2,89244.0
I'll Do Anything,tt0110097,88685714.28571428,0.0,1994.0,i'll do anything,,0,0.0,0,,5.5,2997.0
In the Army Now,tt0110123,0.0,64033892.617142856,1994.0,in the army now,,0,0.0,0,,5.0,15355.0
In the Line of Fire,tt0107206,90859383.75350139,402046340.2648739,1993.0,in the line of fire,,0,0.0,0,,7.2,120909.0
In the Name of the Father,tt0107207,29529299.719887953,149456558.35585433,1993.0,in the name of the father,,0,0.0,0,,8.1,199613.0
The Inkwell,tt0110137,0.0,19689791.657142855,1994.0,the inkwell,,0,0.0,0,,6.3,1696.0
What's Love Got to Do with It,tt0108551,0.0,0.0,1993.0,what's love got to do with it,,0,0.0,0,,7.4,26323.0
Jimmy Hollywood,tt0110197,66514285.71428571,0.0,1994.0,jimmy hollywood,,0,0.0,0,,5.3,3781.0
Judgment Night,tt0107286,0.0,27568867.68336134,1993.0,judgment night,,0,0.0,0,,6.6,20504.0
Jurassic Park,tt0107290,143103529.41176468,2089992974.7899158,1993.0,jurassic park,,0,0.0,0,,8.2,1150542.0
Kalifornia,tt0107302,20443361.344537813,5440730.315182072,1993.0,kalifornia,,0,0.0,0,,6.7,61519.0
