,movie_title,imdb_id,movie_budget,movie_revenue,movie_release,join_title,imdb_rating,imdb_total_votes,Publisher,Pages,Rating,RatingDistTotal,Authors
2979,The Journey,tt0119422,0.0,0.0,1997.0,the journey,7.2,109.0,Pan Australia,186,3.31,total:287,John Marsden
2980,The Journey,tt0210777,923599.0888382688,0.0,2001.0,the journey,7.0,218.0,Pan Australia,186,3.31,total:287,John Marsden
2981,Distracted,tt0072884,0.0,0.0,1970.0,distracted,6.2,1853.0,Tuumba Press,134,4.11,total:19,Jalal Toufic
2982,Nerve,tt3531824,25932842.980492484,116344964.79948832,2016.0,nerve,6.5,145734.0,Jove,320,4.04,total:4222,Dick Francis
2983,The Return,tt0081421,0.0,0.0,1980.0,the return,3.7,1018.0,Hesperus Press,75,3.61,total:213,Joseph Conrad
2984,Alice in Wonderland,tt0000420,0.0,0.0,1903.0,alice in wonderland,6.2,3109.0,Gramercy Books,92,4.03,total:367242,Jane Carruth
2985,Alice in Wonderland,tt0000420,0.0,0.0,1903.0,alice in wonderland,6.2,3109.0,Scholastic Paperbacks,160,4.02,total:214824,Lewis Carroll
2986,The Book of Daniel,tt3120944,0.0,0.0,2013.0,the book of daniel,6.1,1640.0,Modern Library,320,3.86,total:4795,E.L. Doctorow
2987,Friday,tt5311004,0.0,0.0,2016.0,friday,6.2,1147.0,Del Rey,384,3.84,total:25749,Robert A. Heinlein
2988,Rebirth,tt4902716,0.0,0.0,2016.0,rebirth,5.0,6070.0,Del Rey,185,3.93,total:40730,John Wyndham
2989,Batman: The Killing Joke,tt4853102,4777102.654301248,5152446.43428206,2016.0,batman: the killing joke,6.4,64716.0,DC Comics,50,4.37,total:161445,Alan Moore
2990,The Presence,tt2624866,55143.99374383734,0.0,2014.0,the presence,4.1,1562.0,Ballantine Books,432,3.76,total:3092,John Saul
2991,The Far Pavilions,tt0086711,0.0,0.0,1984.0,the far pavilions,7.0,945.0,Random House Value Publishing,0,4.21,total:39071,M.M. Kaye
2992,Around the World in 80 Days,tt0096535,0.0,0.0,1989.0,around the world in 80 days,7.1,3777.0,Listening Library,280,3.93,total:175382,Jules Verne
2993,Around the World in 80 Days,tt0096535,0.0,0.0,1989.0,around the world in 80 days,7.1,3777.0,Spotlight,236,3.98,total:5370,Marian Leighton
2994,Greyfriars Bobby,tt0435597,0.0,0.0,2005.0,greyfriars bobby,6.3,722.0,Andersen Press Ltd,32,4.07,total:107,Ruth Brown
2995,River,tt4215810,0.0,0.0,2016.0,river,6.0,2388.0,HMH Books for Young Readers,32,3.88,total:16,Debby Atwell
2996,The Cherry Orchard,tt0144134,9.847237401335764,265.8754098360656,1999.0,the cherry orchard,6.3,734.0,Bloomsbury Methuen Drama,96,3.68,total:27867,Anton Chekhov
2997,Robinson Crusoe,tt4731008,18425967.38087624,4562401.917492804,2016.0,robinson crusoe,5.4,6960.0,Modern Library,320,3.67,total:237505,Daniel Defoe
2998,Robinson Crusoe,tt4731008,18425967.38087624,4562401.917492804,2016.0,robinson crusoe,5.4,6960.0,Atheneum Books,51,3.5,total:20,Timothy Meis
2999,Blood Moon,tt3189648,0.0,0.0,2016.0,blood moon,4.2,148.0,Western Front,358,2.8200000000000003,total:45,Hal Lindsey
3000,Body,tt3732950,0.0,0.0,2015.0,body,5.2,2625.0,Gallimard,278,3.91,total:1057,Harry Crews
3001,Youth,tt2670524,0.0,0.0,2013.0,youth,6.1,387.0,Penguin Books,176,3.79,total:6223,J.M. Coetzee
3002,The Little House,tt2530392,0.0,0.0,2014.0,the little house,7.3,1529.0,HarperCollins Publishers,368,3.68,total:2466,Philippa Gregory
3003,Anne of Green Gables,tt4820224,0.0,0.0,2016.0,anne of green gables,6.5,1783.0,Sterling,312,4.26,total:684282,L.M. Montgomery
3004,Anne of Green Gables,tt4820224,0.0,0.0,2016.0,anne of green gables,6.5,1783.0,"Oxford University Press, USA",56,4.03,total:242,Clare West
3005,The Edge,tt0061612,0.0,0.0,1968.0,the edge,6.2,88.0,G.P. Putnam's Sons,368,4.02,total:4481,Dick Francis
3006,The Children,tt0087205,0.0,0.0,1985.0,the children,6.6,212.0,Virago,368,3.73,total:705,Edith Wharton
3007,Endgame,tt0216736,0.0,0.0,2000.0,endgame,7.5,367.0,HMH Books for Young Readers,304,3.75,total:806,Nancy Garden
3008,Endgame,tt2941396,0.0,0.0,2015.0,endgame,5.4,402.0,HMH Books for Young Readers,304,3.75,total:806,Nancy Garden
3009,The Other Side,tt4610244,0.0,0.0,2015.0,the other side,6.7,1376.0,Random House Value Publishing,0,3.14,total:151,Mary Gordon
3010,The Other Side,tt4610244,0.0,0.0,2015.0,the other side,6.7,1376.0,Chronicle Books (CA),48,4.01,total:294,Istvan Banyai
3011,Paradise,tt4856674,0.0,0.0,2015.0,paradise,6.1,140.0,Plume (Penguin Books Ltd),318,3.8,total:22167,Toni Morrison
3012,Paradise,tt4856674,0.0,0.0,2015.0,paradise,6.1,140.0,Bloomsbury,249,3.5,total:606,Abdulrazak Gurnah
3013,The Ranch,tt0329913,0.0,0.0,2004.0,the ranch,5.2,755.0,Random House Audio,0,3.79,total:6091,Danielle Steel
3014,The Ranch,tt0329913,0.0,0.0,2004.0,the ranch,5.2,755.0,Dell,496,3.79,total:6094,Danielle Steel
3015,Scarlett,tt0108915,0.0,0.0,1994.0,scarlett,6.3,3603.0,Grand Central Publishing,896,3.51,total:50264,Alexandra Ripley
3016,The Dogs of Riga,tt0113359,0.0,0.0,1995.0,the dogs of riga,5.5,881.0,Blackstone Audiobooks,9,3.72,total:21942,Henning Mankell
3017,Fools on the Hill,tt1826692,0.0,0.0,2012.0,fools on the hill,8.1,68.0,Pocket Books,342,3.0,total:1,Preston Lerner
3018,The Sea of Trees,tt3450900,0.0,0.0,2016.0,the sea of trees,6.1,19467.0,Mariner Books,240,3.9,total:52,Yannick Murphy
3019,Gargoyles,tt0068622,0.0,0.0,1972.0,gargoyles,5.9,4214.0,Vintage International,208,3.93,total:1557,Thomas Bernhard
3020,The Forest,tt0122070,0.0,0.0,1982.0,the forest,3.9,1716.0,Ballantine Books,784,4.02,total:7762,Edward Rutherfurd
3021,The Forest,tt1488602,2.9329752652732752,0.0,2011.0,the forest,3.1,179.0,Ballantine Books,784,4.02,total:7762,Edward Rutherfurd
3022,The Forest,tt0210971,0.0,0.0,2002.0,the forest,5.6,309.0,Ballantine Books,784,4.02,total:7762,Edward Rutherfurd
3023,Out of This World,tt0037964,0.0,0.0,1945.0,out of this world,6.3,187.0,Jove Books,357,4.07,total:6317,J.D. Robb
3024,The Suspect,tt0073734,0.0,0.0,1975.0,the suspect,6.5,150.0,Dutton,390,3.85,total:2658,John Lescroart
3025,The Search,tt2177827,34464996.08989833,0.0,2014.0,the search,6.8,3101.0,Gollancz,192,4.0,total:2,Iain Crichton Smith
3026,The Search,tt2177827,34464996.08989833,0.0,2014.0,the search,6.8,3101.0,Anchor,133,3.76,total:2902,Naguib Mahfouz
3027,The Jungle,tt2444092,0.0,0.0,2013.0,the jungle,3.7,1037.0,Replica Books,424,3.74,total:126085,Upton Sinclair
3028,The Jungle,tt2444092,0.0,0.0,2013.0,the jungle,3.7,1037.0,Modern Library,416,3.74,total:126233,Upton Sinclair
3029,Last Summer,tt2719868,0.0,0.0,2013.0,last summer,5.6,1203.0,Kensington,432,4.0,total:691,Michael Thomas Ford
3030,El Paso,tt0041332,0.0,0.0,1949.0,el paso,5.9,513.0,St. Martin's Paperbacks,256,3.37,total:27,Matt Braun
3031,Naked,tt4336182,0.0,0.0,2014.0,naked,0.0,0.0,Turtleback Books,291,4.09,total:229698,David Sedaris
3032,Naked,tt4336182,0.0,0.0,2014.0,naked,0.0,0.0,Hachette Audio,3,4.09,total:230058,David Sedaris
3033,The Promise,tt4776998,0.0,0.0,2017.0,the promise,6.1,180036.0,Anchor Books,368,4.15,total:12132,Chaim Potok
3034,The Promise,tt4776998,0.0,0.0,2017.0,the promise,6.1,180036.0,Moyer Bell and its subsidiaries,256,4.01,total:375,Pearl S. Buck
3035,Christine,tt4666726,0.0,0.0,2016.0,christine,6.9,17664.0,LGF,411,3.78,total:190194,Stephen King
3036,The End of Time,tt2176504,0.0,0.0,2012.0,the end of time,6.1,432.0,University Press of New England,390,3.69,total:29,Damian Thompson
3037,The Piano Tuner,tt1907704,0.0,0.0,2011.0,the piano tuner,8.0,2462.0,University of Georgia Press,168,3.74,total:31,Peter Meinke
3038,Daisy-Head Mayzie,tt0111933,0.0,0.0,1995.0,daisy-head mayzie,6.3,254.0,Random House Books for Young Readers,56,3.87,total:3322,Dr. Seuss
3039,Horton Hears a Who!,tt0198545,0.0,0.0,1970.0,horton hears a who!,7.3,2229.0,Random House Books for Young Readers,64,4.18,total:93580,Dr. Seuss
3040,Horton Hatches the Egg,tt0034870,0.0,0.0,1942.0,horton hatches the egg,7.3,734.0,Harpercollins Children's Books,64,4.17,total:40085,Dr. Seuss
3041,The Confessions,tt4647784,0.0,0.0,2016.0,the confessions,6.1,2036.0,Hendrickson,360,3.92,total:43336,Augustine of Hippo
3042,White People,tt2172095,0.0,0.0,2015.0,white people,4.4,428.0,Vintage,272,3.9,total:486,Allan Gurganus
3043,Small Island,tt1315058,0.0,0.0,2009.0,small island,7.5,1689.0,Picador USA,441,3.95,total:25740,Andrea Levy
3044,Three Days,tt0301935,0.0,0.0,2001.0,three days,6.8,1263.0,Puffin Books,160,3.56,total:900,Donna Jo Napoli
3045,The Karamazov Brothers,tt1080716,0.0,0.0,2008.0,the karamazov brothers,7.5,1293.0,Oxford University Press,1054,4.32,total:228811,Fyodor Dostoyevsky
3046,Brotherly Love,tt3262990,2625376.256139588,0.0,2015.0,brotherly love,6.5,2219.0,Random House Value Publishing,0,3.81,total:558,Pete Dexter
3047,Kicks,tt4254584,0.0,0.0,2016.0,kicks,6.4,4682.0,Fawcett,10,3.47,total:123,Janet Fitch
3048,Flowers of Evil,tt5072350,0.0,0.0,2016.0,flowers of evil,5.0,496.0,New Directions,448,4.26,total:45824,Charles Baudelaire
3049,Mansfield Park,tt0847182,0.0,0.0,2007.0,mansfield park,6.2,7830.0,Miramax Books,432,3.86,total:273521,Jane Austen
3050,Mansfield Park,tt0847182,0.0,0.0,2007.0,mansfield park,6.2,7830.0,Barnes  Noble Classics,427,3.86,total:274028,Jane Austen
3051,Perfect Match,tt4526950,0.0,0.0,2015.0,perfect match,6.0,2257.0,Atria Books,368,3.95,total:63565,Jodi Picoult
3052,Perfect Match,tt4526950,0.0,0.0,2015.0,perfect match,6.0,2257.0,Allen & Unwin,368,3.95,total:63651,Jodi Picoult
3053,Sense and Sensibility,tt0089991,0.0,0.0,1981.0,sense and sensibility,6.7,1098.0,"Oxford University Press, USA",446,4.07,total:917623,Jane Austen
3054,Sense and Sensibility,tt0089991,0.0,0.0,1981.0,sense and sensibility,6.7,1098.0,AudioGO,0,4.07,total:917839,Jane Austen
3055,Sense and Sensibility,tt0089991,0.0,0.0,1981.0,sense and sensibility,6.7,1098.0,Signet Classics,314,4.07,total:919827,Jane Austen
3056,Jane Eyre,tt0085037,0.0,0.0,1983.0,jane eyre,8.0,3973.0,Penguin,532,4.12,total:1548529,Charlotte Brontë
3057,Jane Eyre,tt0085037,0.0,0.0,1983.0,jane eyre,8.0,3973.0,Signet Classics,462,4.12,total:1553077,Charlotte Brontë
3058,Jane Eyre,tt0085037,0.0,0.0,1983.0,jane eyre,8.0,3973.0,Turtleback Books,461,4.12,total:1553399,Charlotte Brontë
3059,Persuasion,tt0066702,0.0,0.0,1971.0,persuasion,6.5,635.0,Oxford University Press,249,4.14,total:498446,Jane Austen
3060,Persuasion,tt0066702,0.0,0.0,1971.0,persuasion,6.5,635.0,Penguin,400,4.14,total:499902,Jane Austen
3061,Emma,tt0068068,0.0,0.0,1972.0,emma,6.7,646.0,Penguin Books,474,4.0,total:609938,Jane Austen
3062,Love Is Blind,tt2534648,0.0,0.0,2013.0,love is blind,7.3,1010.0,Leisure Books,342,3.99,total:4089,Lynsay Sands
3063,Demons,tt2225324,0.0,0.0,2012.0,demons,7.2,257.0,Vintage,733,4.27,total:35386,Fyodor Dostoyevsky
3064,Baseball,tt0108700,0.0,0.0,1994.0,baseball,9.2,5091.0,DK Publishing (Dorling Kindersley),63,3.8,total:60,James Kelley
3065,Inferno,tt3062096,102366485.44931243,300304040.106172,2016.0,inferno,6.2,199171.0,Modern Library,490,4.0,total:134162,Dante Alighieri
3066,Titus Andronicus,tt0090178,0.0,0.0,1985.0,titus andronicus,7.6,208.0,Simon  Schuster,268,3.7,total:22718,William Shakespeare
3067,Wild Oats,tt1655461,0.0,0.0,2016.0,wild oats,5.7,4982.0,Chappell Plays,63,3.58,total:12,James McLure
3068,Pedro Páramo,tt0062108,0.0,0.0,1967.0,pedro páramo,7.0,431.0,Anagrama,122,4.06,total:38236,Juan Rulfo
3069,The Forgotten,tt2145909,1994765.043691136,0.0,2014.0,the forgotten,5.3,751.0,Schocken Books Inc,320,3.94,total:581,Elie Wiesel
3070,Obsessed,tt0105041,0.0,0.0,1992.0,obsessed,5.7,584.0,Oasis Audio,0,3.91,total:7712,Ted Dekker
3071,Silence,tt1731755,3079624.028536939,0.0,2011.0,silence,6.6,475.0,Taplinger Publishing Company,219,4.08,total:22967,Shūsaku Endō
3072,Fritz Lang,tt5520618,0.0,0.0,2016.0,fritz lang,6.3,389.0,Da Capo Press,416,3.88,total:41,Lotte H. Eisner
3073,Sense and Sensibility,tt0254768,0.0,0.0,1971.0,sense and sensibility,6.5,257.0,"Oxford University Press, USA",446,4.07,total:917623,Jane Austen
3074,Sense and Sensibility,tt0254768,0.0,0.0,1971.0,sense and sensibility,6.5,257.0,AudioGO,0,4.07,total:917839,Jane Austen
3075,Sense and Sensibility,tt0254768,0.0,0.0,1971.0,sense and sensibility,6.5,257.0,Signet Classics,314,4.07,total:919827,Jane Austen
3076,Confessions of an Ugly Stepsister,tt0267384,0.0,0.0,2002.0,confessions of an ugly stepsister,6.6,958.0,William Morrow Paperbacks,372,3.53,total:56167,Gregory Maguire
3077,Borrowed Time,tt4874696,0.0,0.0,2015.0,borrowed time,7.5,4738.0,Delta,432,3.76,total:1241,Robert Goddard
3078,Gunslinger,tt0049287,0.0,0.0,1956.0,gunslinger,3.8,1909.0,Duke University Press Books,224,4.11,total:266,Ed Dorn
3079,The Ring,tt0115150,0.0,0.0,1996.0,the ring,7.2,1007.0,Xlibris,260,3.43,total:291,Piers Anthony
3080,Mars,tt0137094,9010222.222222222,0.0,1998.0,mars,3.9,594.0,"Collector's Guide Publishing, Inc.",96,2.0,total:1,Robert Godwin
3081,Flowers for Algernon,tt0210044,0.0,0.0,2000.0,flowers for algernon,6.6,2100.0,Harvest Books,311,4.13,total:454065,Daniel Keyes
3082,Flatland,tt0814106,0.0,0.0,2007.0,flatland,6.8,912.0,Oxford University Press,176,3.82,total:50336,Edwin A. Abbott
3083,Four Mothers,tt0033628,0.0,0.0,1941.0,four mothers,6.2,370.0,Picador,276,3.69,total:327,Shifra Horn
3084,Risk,tt4964772,0.0,0.0,2017.0,risk,6.3,2424.0,G.P. Putnam's Sons,272,3.95,total:3140,Dick Francis
3085,Risk,tt4964772,0.0,0.0,2017.0,risk,6.3,2424.0,Fawcett,288,3.95,total:3146,Dick Francis
3086,Risk,tt4964772,0.0,0.0,2017.0,risk,6.3,2424.0,Routledge,240,3.69,total:48,John Adams
3087,Heartstone,tt4613254,0.0,0.0,2016.0,heartstone,7.4,6681.0,HarperTorch,404,3.75,total:1409,Phillip Margolin
3088,Vice and Virtue,tt0056658,0.0,0.0,1963.0,vice and virtue,6.0,445.0,Wings,864,3.67,total:66,Jane Feather
3089,Invisible,tt4660248,0.0,0.0,2016.0,invisible,5.4,150.0,Simon Pulse,160,3.84,total:2428,Pete Hautman
3090,Godless,tt5451054,0.0,0.0,2017.0,godless,6.1,750.0,Simon  Schuster Books for Young Readers,208,3.6,total:4375,Pete Hautman
3091,The Secret Garden,tt0093935,0.0,0.0,1987.0,the secret garden,7.1,2032.0,Dover Publications,256,4.13,total:844700,Frances Hodgson Burnett
3092,The Wish List,tt1498574,0.0,0.0,2010.0,the wish list,6.2,1051.0,Scholastic Inc.,252,3.77,total:15732,Eoin Colfer
3093,The Odyssey,tt1659619,29158069.715382155,0.0,2016.0,the odyssey,6.6,6462.0,Penguin Classics,541,3.76,total:829841,Homer
3094,The Odyssey,tt1659619,29158069.715382155,0.0,2016.0,the odyssey,6.6,6462.0,Viking,541,3.76,total:831670,Homer
3095,Fences,tt2671706,32757275.34377998,87918835.92836584,2016.0,fences,7.2,123612.0,Theatre Communications Group,92,3.88,total:16695,August Wilson
3096,Money,tt4715356,0.0,0.0,2016.0,money,5.5,3164.0,Vintage,394,3.71,total:22344,Martin Amis
3097,Mercy,tt5710042,0.0,0.0,2016.0,mercy,4.2,3806.0,Washington Square Press,400,3.58,total:46658,Jodi Picoult
3098,The Matchbreaker,tt4269746,0.0,0.0,2016.0,the matchbreaker,5.6,2984.0,Berkley Trade,352,3.58,total:805,Chris Manby
3099,Twilight of the Dark Master,tt0279487,0.0,0.0,1998.0,twilight of the dark master,5.5,649.0,Digital Manga Publishing,217,3.56,total:16,Saki Okuse
3100,My Family and Other Animals,tt0482552,0.0,0.0,2005.0,my family and other animals,7.3,2049.0,House of Stratus,400,4.25,total:35702,Gerald Durrell
3101,Strangled,tt4975280,0.0,0.0,2016.0,strangled,7.0,6777.0,Atria Books,343,3.72,total:93,Brian McGrory
3102,Omertà,tt2229319,0.0,0.0,2012.0,omertà,5.8,589.0,Suma,488,3.71,total:13881,Mario Puzo
3103,The Caretaker,tt3109072,0.0,0.0,2016.0,the caretaker,4.1,874.0,Dramatists Play Service,43,3.7,total:3073,Harold Pinter
3104,The Master and Margarita,tt0110476,0.0,0.0,1994.0,the master and margarita,6.4,760.0,Penguin Classics,412,4.3,total:224437,Mikhail Bulgakov
3105,Dog,tt0340078,0.0,0.0,2001.0,dog,6.6,1066.0,Candlewick,192,3.93,total:1256,Daniel Pennac
3106,Monster Trucks,tt3095734,170610809.08218738,88026872.15222257,2016.0,monster trucks,5.7,20103.0,First Avenue Editions (Tm),32,4.0,total:30,Kristin L. Nelson
3107,Hunting Season,tt1668191,0.0,0.0,2010.0,hunting season,7.4,38649.0,St. Martin's Paperbacks,528,3.99,total:566,P.T. Deutermann
3108,The Beckoning Silence,tt1101637,0.0,0.0,2007.0,the beckoning silence,7.4,1453.0,Mountaineers Books,315,4.05,total:2062,Joe Simpson
3109,Silk,tt0091957,0.0,0.0,1986.0,silk,4.0,585.0,Vintage Books USA,91,3.84,total:34333,Alessandro Baricco
3110,Lucky Girl,tt0279204,0.0,0.0,2001.0,lucky girl,6.4,1534.0,Red Dress Ink,343,3.53,total:330,Fiona Gibson
3111,Special Delivery,tt0206312,0.0,0.0,1978.0,special delivery,7.3,1189.0,Dell,229,3.82,total:5984,Danielle Steel
3112,Every Second Counts,tt1391581,0.0,0.0,2009.0,every second counts,6.0,315.0,Yellow Jersey,246,3.52,total:4215,Lance Armstrong
3113,Chocolat,tt4400038,25250399.744163737,0.0,2016.0,chocolat,7.0,8551.0,Soundings,10,3.96,total:106961,Joanne Harris
3114,Dog,tt4602818,0.0,0.0,2015.0,dog,6.6,330.0,Candlewick,192,3.93,total:1256,Daniel Pennac
3115,Beauty and the Beast,tt2771200,213033848.07362345,1681484600.316955,2017.0,beauty and the beast,7.1,353174.0,Seastar Books,48,4.34,total:5862,Marianna Mayer
3116,The Island,tt1566601,0.0,0.0,2009.0,the island,6.5,3537.0,Scholastic Paperbacks,208,3.72,total:1503,Gary Paulsen
3117,Call Me by Your Name,tt5726616,6253571.329277803,0.0,2017.0,call me by your name,7.8,348411.0,"Farrar, Straus and Giroux",248,4.27,total:165283,André Aciman
3118,Ghost in the Shell,tt1219827,146460770.55061612,226084729.0057713,2017.0,ghost in the shell,6.3,237081.0,Titan,368,4.18,total:9990,Masamune Shirow
3119,The Feast of the Goat,tt0428532,0.0,0.0,2006.0,the feast of the goat,6.4,914.0,Picador USA,482,4.27,total:23973,Mario Vargas Llosa
3120,Pearl,tt5599918,0.0,0.0,2016.0,pearl,6.9,2144.0,Anchor,368,3.19,total:546,Mary Gordon
3121,Lavender,tt4680980,0.0,0.0,2017.0,lavender,5.4,9312.0,Redfeather Book from Henry Holt,40,3.23,total:26,Karen Hesse
3122,The Book of Love,tt1330018,0.0,0.0,2017.0,the book of love,6.0,4988.0,W. W. Norton  Company,864,4.19,total:64,Diane Ackerman
3123,The Stranger,tt0070742,0.0,0.0,1973.0,the stranger,3.7,731.0,HMH Books for Young Readers,32,4.09,total:2870,Chris Van Allsburg
3124,Black Snow,tt5614612,5325846.201840586,1917304.632662611,2017.0,black snow,6.2,6254.0,Vintage Books,192,3.77,total:3025,Mikhail Bulgakov
3125,Mine,tt3707104,0.0,0.0,2016.0,mine,5.8,22538.0,Pocket Books,496,3.9,total:9675,Robert R. McCammon
3126,In Dubious Battle,tt4411618,19971923.2569022,0.0,2017.0,in dubious battle,6.0,4686.0,Penguin Classics,304,3.89,total:11083,John Steinbeck
3127,The Tribe,tt3953186,0.0,0.0,2016.0,the tribe,4.5,494.0,Verso,138,4.07,total:15,Jean-Michel. Mension
3128,Monster,tt3589450,0.0,0.0,2014.0,monster,6.4,1981.0,Amistad,281,3.72,total:58109,Walter Dean Myers
3129,Journey,tt4543804,0.0,0.0,2015.0,journey,6.3,293.0,Fawcett,336,3.81,total:2085,James A. Michener
3130,The Glass Castle,tt2378507,0.0,12922952.77491811,2017.0,the glass castle,7.1,40307.0,Scribner,288,4.27,total:855213,Jeannette Walls
3131,The Thirteenth Tale,tt2951888,0.0,0.0,2013.0,the thirteenth tale,6.7,3311.0,Atria Books,406,3.96,total:264411,Diane Setterfield
3132,Wolves,tt4623856,0.0,0.0,2016.0,wolves,5.7,1418.0,HarperTrophy,32,4.11,total:166,Seymour Simon
3133,River,tt4258440,0.0,0.0,2015.0,river,7.9,29453.0,HMH Books for Young Readers,32,3.88,total:16,Debby Atwell
3134,Carrie Pilby,tt2989524,0.0,0.0,2017.0,carrie pilby,6.7,14181.0,Red Dress Ink,328,3.53,total:2349,Caren Lissner
3135,Prey,tt4291700,0.0,0.0,2016.0,prey,5.3,2989.0,Leisure Books,352,3.83,total:1004,Graham Masterton
3136,The Bride,tt6095090,1997192.32569022,0.0,2017.0,the bride,4.6,3166.0,St. Martin's Press,245,3.45,total:1085,Bapsi Sidhwa
3137,Tess of the D'Urbervilles,tt1186342,0.0,0.0,2008.0,tess of the d'urbervilles,7.6,6953.0,Penguin Classics,518,3.8,total:229685,Thomas Hardy
3138,Tess of the D'Urbervilles,tt1186342,0.0,0.0,2008.0,tess of the d'urbervilles,7.6,6953.0,Simon & Schuster,446,3.8,total:229683,Thomas Hardy
3139,Tess of the D'Urbervilles,tt1186342,0.0,0.0,2008.0,tess of the d'urbervilles,7.6,6953.0,W. W. Norton & Company,467,3.8,total:230102,Thomas Hardy
3140,Black Ice,tt0109283,0.0,0.0,1994.0,black ice,6.3,1142.0,Vintage,256,3.52,total:765,Lorene Cary
3141,The Passion,tt5347932,0.0,0.0,2016.0,the passion,7.2,742.0,Grove Press,176,4.11,total:18250,Jeanette Winterson
3142,The Prince and the Pauper,tt0056373,0.0,0.0,1962.0,the prince and the pauper,6.9,222.0,Digital Scanning,420,3.85,total:104296,Mark Twain
3143,The Importance of Being Earnest,tt0091262,0.0,0.0,1986.0,the importance of being earnest,7.3,289.0,Samuel French Ltd,114,4.17,total:291547,Oscar Wilde
3144,The Scapegoat,tt0053247,0.0,0.0,1959.0,the scapegoat,6.8,2703.0,University of Pennsylvania Press,348,3.97,total:5985,Daphne du Maurier
3145,The Choirboys,tt0075845,0.0,0.0,1977.0,the choirboys,5.6,2043.0,Orion,368,4.06,total:4841,Joseph Wambaugh
3146,Dead Man's Folly,tt0090914,0.0,0.0,1986.0,dead man's folly,6.3,2497.0,Literary Express,181,3.79,total:18283,Agatha Christie
3147,The Tommyknockers,tt0106156,27.257815126050417,0.0,1993.0,the tommyknockers,5.4,12901.0,Signet Book,748,3.54,total:120397,Stephen King
3148,Ali and Nino,tt4072326,0.0,0.0,2016.0,ali and nino,6.8,11621.0,Vintage/Ebury,237,3.92,total:5674,Kurban Said
3149,Thirst,tt3955808,0.0,0.0,2016.0,thirst,4.4,1499.0,Beacon Press,88,4.36,total:4223,Mary Oliver
3150,Island in the Sky,tt0045919,0.0,0.0,1953.0,island in the sky,6.8,4031.0,Bantam Books (NY),182,4.17,total:180,Ernest K. Gann
3151,Cleopatra,tt0002101,0.0,0.0,1912.0,cleopatra,5.1,658.0,Waking Lion Press,308,3.86,total:1214,H. Rider Haggard
3152,Tell No One,tt2181867,0.0,0.0,2012.0,tell no one,6.6,1648.0,Dell Publishing Company,370,4.11,total:110413,Harlan Coben
